serial,ppg,ppg_h,timestamp
22,-103.0,121.0,2021-05-06 21:17:48+00:00
23,113.0,121.0,2021-05-06 21:17:48+00:00
24,103.0,-126.0,2021-05-06 21:17:48+00:00
0,111.0,121.0,2021-05-06 21:17:49+00:00
1,126.0,121.0,2021-05-06 21:17:49+00:00
2,-114.0,121.0,2021-05-06 21:17:49+00:00
3,-96.0,121.0,2021-05-06 21:17:49+00:00
4,-79.0,121.0,2021-05-06 21:17:49+00:00
5,-51.0,121.0,2021-05-06 21:17:49+00:00
6,-21.0,121.0,2021-05-06 21:17:49+00:00
7,15.0,122.0,2021-05-06 21:17:49+00:00
8,40.0,122.0,2021-05-06 21:17:49+00:00
9,9.0,122.0,2021-05-06 21:17:49+00:00
10,-67.0,121.0,2021-05-06 21:17:49+00:00
11,127.0,121.0,2021-05-06 21:17:49+00:00
12,90.0,121.0,2021-05-06 21:17:49+00:00
13,80.0,121.0,2021-05-06 21:17:49+00:00
14,91.0,121.0,2021-05-06 21:17:49+00:00
15,110.0,121.0,2021-05-06 21:17:49+00:00
16,125.0,121.0,2021-05-06 21:17:49+00:00
17,-112.0,121.0,2021-05-06 21:17:49+00:00
18,-82.0,121.0,2021-05-06 21:17:49+00:00
19,-50.0,121.0,2021-05-06 21:17:49+00:00
20,-9.0,121.0,2021-05-06 21:17:49+00:00
21,33.0,122.0,2021-05-06 21:17:49+00:00
22,83.0,122.0,2021-05-06 21:17:49+00:00
23,-117.0,122.0,2021-05-06 21:17:49+00:00
24,-63.0,54.0,2021-05-06 21:17:49+00:00
0,-7.0,122.0,2021-05-06 21:17:50+00:00
1,50.0,123.0,2021-05-06 21:17:50+00:00
2,107.0,123.0,2021-05-06 21:17:50+00:00
3,-89.0,123.0,2021-05-06 21:17:50+00:00
4,-26.0,123.0,2021-05-06 21:17:50+00:00
5,31.0,124.0,2021-05-06 21:17:50+00:00
6,88.0,124.0,2021-05-06 21:17:50+00:00
7,-112.0,124.0,2021-05-06 21:17:50+00:00
8,-87.0,124.0,2021-05-06 21:17:50+00:00
9,105.0,124.0,2021-05-06 21:17:50+00:00
10,9.0,124.0,2021-05-06 21:17:50+00:00
11,-69.0,123.0,2021-05-06 21:17:50+00:00
12,-118.0,123.0,2021-05-06 21:17:50+00:00
13,112.0,123.0,2021-05-06 21:17:50+00:00
14,108.0,123.0,2021-05-06 21:17:50+00:00
15,113.0,123.0,2021-05-06 21:17:50+00:00
16,122.0,123.0,2021-05-06 21:17:50+00:00
17,-118.0,123.0,2021-05-06 21:17:50+00:00
18,-92.0,123.0,2021-05-06 21:17:50+00:00
19,-57.0,123.0,2021-05-06 21:17:50+00:00
20,-23.0,123.0,2021-05-06 21:17:50+00:00
21,15.0,124.0,2021-05-06 21:17:50+00:00
22,56.0,124.0,2021-05-06 21:17:50+00:00
23,97.0,124.0,2021-05-06 21:17:50+00:00
24,-120.0,20.0,2021-05-06 21:17:50+00:00
0,-76.0,124.0,2021-05-06 21:17:51+00:00
1,-65.0,124.0,2021-05-06 21:17:51+00:00
2,124.0,124.0,2021-05-06 21:17:51+00:00
3,29.0,124.0,2021-05-06 21:17:51+00:00
4,-36.0,123.0,2021-05-06 21:17:51+00:00
5,-79.0,123.0,2021-05-06 21:17:51+00:00
6,-94.0,123.0,2021-05-06 21:17:51+00:00
7,-94.0,123.0,2021-05-06 21:17:51+00:00
8,-85.0,123.0,2021-05-06 21:17:51+00:00
9,-81.0,123.0,2021-05-06 21:17:51+00:00
10,-73.0,123.0,2021-05-06 21:17:51+00:00
11,-56.0,123.0,2021-05-06 21:17:51+00:00
12,-30.0,123.0,2021-05-06 21:17:51+00:00
13,-4.0,123.0,2021-05-06 21:17:51+00:00
14,32.0,124.0,2021-05-06 21:17:51+00:00
15,66.0,124.0,2021-05-06 21:17:51+00:00
16,109.0,124.0,2021-05-06 21:17:51+00:00
17,-107.0,124.0,2021-05-06 21:17:51+00:00
18,-123.0,124.0,2021-05-06 21:17:51+00:00
19,47.0,124.0,2021-05-06 21:17:51+00:00
20,-39.0,123.0,2021-05-06 21:17:51+00:00
21,-90.0,123.0,2021-05-06 21:17:51+00:00
22,-115.0,123.0,2021-05-06 21:17:51+00:00
23,-118.0,123.0,2021-05-06 21:17:51+00:00
24,-107.0,-114.0,2021-05-06 21:17:51+00:00
0,-95.0,123.0,2021-05-06 21:17:52+00:00
1,-82.0,123.0,2021-05-06 21:17:52+00:00
2,-64.0,123.0,2021-05-06 21:17:52+00:00
3,-40.0,123.0,2021-05-06 21:17:52+00:00
4,-9.0,123.0,2021-05-06 21:17:52+00:00
5,29.0,124.0,2021-05-06 21:17:52+00:00
6,67.0,124.0,2021-05-06 21:17:52+00:00
7,114.0,124.0,2021-05-06 21:17:52+00:00
8,-104.0,124.0,2021-05-06 21:17:52+00:00
9,-127.0,124.0,2021-05-06 21:17:52+00:00
10,52.0,124.0,2021-05-06 21:17:52+00:00
11,-9.0,123.0,2021-05-06 21:17:52+00:00
12,-33.0,123.0,2021-05-06 21:17:52+00:00
13,-33.0,123.0,2021-05-06 21:17:52+00:00
14,-14.0,123.0,2021-05-06 21:17:52+00:00
15,15.0,124.0,2021-05-06 21:17:52+00:00
16,42.0,124.0,2021-05-06 21:17:52+00:00
17,69.0,124.0,2021-05-06 21:17:52+00:00
18,107.0,124.0,2021-05-06 21:17:52+00:00
19,-111.0,124.0,2021-05-06 21:17:52+00:00
20,-63.0,124.0,2021-05-06 21:17:52+00:00
21,-9.0,124.0,2021-05-06 21:17:52+00:00
22,54.0,125.0,2021-05-06 21:17:52+00:00
23,110.0,125.0,2021-05-06 21:17:52+00:00
24,108.0,-92.0,2021-05-06 21:17:52+00:00
0,49.0,125.0,2021-05-06 21:17:53+00:00
1,-13.0,124.0,2021-05-06 21:17:53+00:00
2,-46.0,124.0,2021-05-06 21:17:53+00:00
3,-67.0,124.0,2021-05-06 21:17:53+00:00
4,-85.0,124.0,2021-05-06 21:17:53+00:00
5,-112.0,124.0,2021-05-06 21:17:53+00:00
6,112.0,124.0,2021-05-06 21:17:53+00:00
7,65.0,124.0,2021-05-06 21:17:53+00:00
8,30.0,124.0,2021-05-06 21:17:53+00:00
9,27.0,124.0,2021-05-06 21:17:53+00:00
10,-92.0,124.0,2021-05-06 21:17:53+00:00
11,-28.0,125.0,2021-05-06 21:17:53+00:00
12,-97.0,126.0,2021-05-06 21:17:53+00:00
13,48.0,126.0,2021-05-06 21:17:53+00:00
14,-2.0,124.0,2021-05-06 21:17:53+00:00
15,-47.0,123.0,2021-05-06 21:17:53+00:00
16,-36.0,122.0,2021-05-06 21:17:53+00:00
17,-6.0,121.0,2021-05-06 21:17:53+00:00
18,64.0,122.0,2021-05-06 21:17:53+00:00
19,-9.0,122.0,2021-05-06 21:17:53+00:00
20,-86.0,123.0,2021-05-06 21:17:53+00:00
21,-83.0,124.0,2021-05-06 21:17:53+00:00
22,-109.0,126.0,2021-05-06 21:17:53+00:00
23,123.0,-128.0,2021-05-06 21:17:53+00:00
24,90.0,-112.0,2021-05-06 21:17:53+00:00
0,-63.0,-127.0,2021-05-06 21:17:54+00:00
1,-82.0,-127.0,2021-05-06 21:17:54+00:00
2,6.0,-127.0,2021-05-06 21:17:54+00:00
3,20.0,-128.0,2021-05-06 21:17:54+00:00
4,78.0,127.0,2021-05-06 21:17:54+00:00
5,-4.0,126.0,2021-05-06 21:17:54+00:00
6,-114.0,126.0,2021-05-06 21:17:54+00:00
7,-128.0,126.0,2021-05-06 21:17:54+00:00
8,-103.0,126.0,2021-05-06 21:17:54+00:00
9,-34.0,126.0,2021-05-06 21:17:54+00:00
10,47.0,127.0,2021-05-06 21:17:54+00:00
11,97.0,127.0,2021-05-06 21:17:54+00:00
12,-110.0,127.0,2021-05-06 21:17:54+00:00
13,-27.0,127.0,2021-05-06 21:17:54+00:00
14,70.0,-128.0,2021-05-06 21:17:54+00:00
15,105.0,-128.0,2021-05-06 21:17:54+00:00
16,81.0,-128.0,2021-05-06 21:17:54+00:00
17,-3.0,127.0,2021-05-06 21:17:54+00:00
18,-84.0,127.0,2021-05-06 21:17:54+00:00
19,104.0,127.0,2021-05-06 21:17:54+00:00
20,61.0,127.0,2021-05-06 21:17:54+00:00
21,69.0,127.0,2021-05-06 21:17:54+00:00
22,78.0,127.0,2021-05-06 21:17:54+00:00
23,92.0,127.0,2021-05-06 21:17:54+00:00
24,-122.0,52.0,2021-05-06 21:17:54+00:00
0,-60.0,127.0,2021-05-06 21:17:55+00:00
1,-17.0,127.0,2021-05-06 21:17:55+00:00
2,17.0,-128.0,2021-05-06 21:17:55+00:00
3,97.0,-128.0,2021-05-06 21:17:55+00:00
4,-23.0,-128.0,2021-05-06 21:17:55+00:00
5,92.0,-127.0,2021-05-06 21:17:55+00:00
6,69.0,-127.0,2021-05-06 21:17:55+00:00
7,-79.0,-127.0,2021-05-06 21:17:55+00:00
8,102.0,-126.0,2021-05-06 21:17:55+00:00
9,28.0,-125.0,2021-05-06 21:17:55+00:00
10,-47.0,-125.0,2021-05-06 21:17:55+00:00
11,55.0,-124.0,2021-05-06 21:17:55+00:00
12,100.0,-124.0,2021-05-06 21:17:55+00:00
13,-118.0,-124.0,2021-05-06 21:17:55+00:00
14,-46.0,-124.0,2021-05-06 21:17:55+00:00
15,8.0,-123.0,2021-05-06 21:17:55+00:00
16,81.0,-123.0,2021-05-06 21:17:55+00:00
17,119.0,-123.0,2021-05-06 21:17:55+00:00
18,-105.0,-123.0,2021-05-06 21:17:55+00:00
19,-116.0,-123.0,2021-05-06 21:17:55+00:00
20,46.0,-123.0,2021-05-06 21:17:55+00:00
21,-40.0,-124.0,2021-05-06 21:17:55+00:00
22,118.0,-124.0,2021-05-06 21:17:55+00:00
23,27.0,-124.0,2021-05-06 21:17:55+00:00
24,-23.0,-123.0,2021-05-06 21:17:55+00:00
0,-75.0,-125.0,2021-05-06 21:17:56+00:00
1,109.0,-125.0,2021-05-06 21:17:56+00:00
2,18.0,-125.0,2021-05-06 21:17:56+00:00
3,-53.0,-126.0,2021-05-06 21:17:56+00:00
4,-111.0,-126.0,2021-05-06 21:17:56+00:00
5,107.0,-126.0,2021-05-06 21:17:56+00:00
6,90.0,-126.0,2021-05-06 21:17:56+00:00
7,87.0,-126.0,2021-05-06 21:17:56+00:00
8,87.0,-126.0,2021-05-06 21:17:56+00:00
9,78.0,-126.0,2021-05-06 21:17:56+00:00
10,58.0,-126.0,2021-05-06 21:17:56+00:00
11,38.0,-126.0,2021-05-06 21:17:56+00:00
12,19.0,-126.0,2021-05-06 21:17:56+00:00
13,4.0,-126.0,2021-05-06 21:17:56+00:00
14,-12.0,-127.0,2021-05-06 21:17:56+00:00
15,-21.0,-127.0,2021-05-06 21:17:56+00:00
16,-16.0,-127.0,2021-05-06 21:17:56+00:00
17,-91.0,-127.0,2021-05-06 21:17:56+00:00
18,39.0,-127.0,2021-05-06 21:17:56+00:00
19,-70.0,-128.0,2021-05-06 21:17:56+00:00
20,91.0,-128.0,2021-05-06 21:17:56+00:00
21,12.0,-128.0,2021-05-06 21:17:56+00:00
22,-42.0,127.0,2021-05-06 21:17:56+00:00
23,-75.0,127.0,2021-05-06 21:17:56+00:00
24,-111.0,-25.0,2021-05-06 21:17:56+00:00
0,110.0,127.0,2021-05-06 21:17:57+00:00
1,87.0,127.0,2021-05-06 21:17:57+00:00
2,109.0,127.0,2021-05-06 21:17:57+00:00
3,-88.0,127.0,2021-05-06 21:17:57+00:00
4,11.0,-128.0,2021-05-06 21:17:57+00:00
5,125.0,-128.0,2021-05-06 21:17:57+00:00
6,-37.0,-128.0,2021-05-06 21:17:57+00:00
7,27.0,-127.0,2021-05-06 21:17:57+00:00
8,53.0,-127.0,2021-05-06 21:17:57+00:00
9,65.0,-127.0,2021-05-06 21:17:57+00:00
10,20.0,-127.0,2021-05-06 21:17:57+00:00
11,-115.0,-128.0,2021-05-06 21:17:57+00:00
12,-6.0,127.0,2021-05-06 21:17:57+00:00
13,-104.0,127.0,2021-05-06 21:17:57+00:00
14,102.0,127.0,2021-05-06 21:17:57+00:00
15,82.0,127.0,2021-05-06 21:17:57+00:00
16,78.0,127.0,2021-05-06 21:17:57+00:00
17,95.0,127.0,2021-05-06 21:17:57+00:00
18,110.0,127.0,2021-05-06 21:17:57+00:00
19,120.0,127.0,2021-05-06 21:17:57+00:00
20,121.0,127.0,2021-05-06 21:17:57+00:00
21,123.0,127.0,2021-05-06 21:17:57+00:00
22,-117.0,127.0,2021-05-06 21:17:57+00:00
23,-124.0,127.0,2021-05-06 21:17:57+00:00
24,96.0,-56.0,2021-05-06 21:17:57+00:00
0,76.0,127.0,2021-05-06 21:17:58+00:00
1,87.0,127.0,2021-05-06 21:17:58+00:00
2,112.0,127.0,2021-05-06 21:17:58+00:00
3,54.0,127.0,2021-05-06 21:17:58+00:00
4,-44.0,126.0,2021-05-06 21:17:58+00:00
5,121.0,126.0,2021-05-06 21:17:58+00:00
6,41.0,126.0,2021-05-06 21:17:58+00:00
7,-18.0,125.0,2021-05-06 21:17:58+00:00
8,-38.0,125.0,2021-05-06 21:17:58+00:00
9,-59.0,125.0,2021-05-06 21:17:58+00:00
10,-71.0,125.0,2021-05-06 21:17:58+00:00
11,-101.0,125.0,2021-05-06 21:17:58+00:00
12,-117.0,125.0,2021-05-06 21:17:58+00:00
13,-124.0,125.0,2021-05-06 21:17:58+00:00
14,-59.0,125.0,2021-05-06 21:17:58+00:00
15,-27.0,125.0,2021-05-06 21:17:58+00:00
16,5.0,126.0,2021-05-06 21:17:58+00:00
17,18.0,126.0,2021-05-06 21:17:58+00:00
18,20.0,126.0,2021-05-06 21:17:58+00:00
19,-29.0,125.0,2021-05-06 21:17:58+00:00
20,-109.0,125.0,2021-05-06 21:17:58+00:00
21,61.0,125.0,2021-05-06 21:17:58+00:00
22,4.0,125.0,2021-05-06 21:17:58+00:00
23,-33.0,124.0,2021-05-06 21:17:58+00:00
24,-56.0,-52.0,2021-05-06 21:17:58+00:00
0,-94.0,124.0,2021-05-06 21:17:59+00:00
1,113.0,124.0,2021-05-06 21:17:59+00:00
2,95.0,124.0,2021-05-06 21:17:59+00:00
3,87.0,124.0,2021-05-06 21:17:59+00:00
4,105.0,124.0,2021-05-06 21:17:59+00:00
5,-69.0,124.0,2021-05-06 21:17:59+00:00
6,60.0,125.0,2021-05-06 21:17:59+00:00
7,14.0,126.0,2021-05-06 21:17:59+00:00
8,80.0,127.0,2021-05-06 21:17:59+00:00
9,-120.0,-128.0,2021-05-06 21:17:59+00:00
10,-59.0,-127.0,2021-05-06 21:17:59+00:00
11,-56.0,-126.0,2021-05-06 21:17:59+00:00
12,18.0,-125.0,2021-05-06 21:17:59+00:00
13,57.0,-125.0,2021-05-06 21:17:59+00:00
14,-118.0,-125.0,2021-05-06 21:17:59+00:00
15,-44.0,-125.0,2021-05-06 21:17:59+00:00
16,-18.0,-125.0,2021-05-06 21:17:59+00:00
17,43.0,-124.0,2021-05-06 21:17:59+00:00
18,-33.0,-124.0,2021-05-06 21:17:59+00:00
19,-62.0,-123.0,2021-05-06 21:17:59+00:00
20,81.0,-122.0,2021-05-06 21:17:59+00:00
21,72.0,-122.0,2021-05-06 21:17:59+00:00
22,49.0,-122.0,2021-05-06 21:17:59+00:00
23,49.0,-122.0,2021-05-06 21:17:59+00:00
24,44.0,100.0,2021-05-06 21:17:59+00:00
0,63.0,-122.0,2021-05-06 21:18:00+00:00
1,-98.0,-122.0,2021-05-06 21:18:00+00:00
2,-124.0,-121.0,2021-05-06 21:18:00+00:00
3,-115.0,-120.0,2021-05-06 21:18:00+00:00
4,-117.0,-119.0,2021-05-06 21:18:00+00:00
5,47.0,-118.0,2021-05-06 21:18:00+00:00
6,81.0,-118.0,2021-05-06 21:18:00+00:00
7,-69.0,-119.0,2021-05-06 21:18:00+00:00
8,84.0,-119.0,2021-05-06 21:18:00+00:00
9,40.0,-119.0,2021-05-06 21:18:00+00:00
10,-53.0,-120.0,2021-05-06 21:18:00+00:00
11,-117.0,-120.0,2021-05-06 21:18:00+00:00
12,-41.0,-121.0,2021-05-06 21:18:00+00:00
13,-117.0,-121.0,2021-05-06 21:18:00+00:00
14,-42.0,-121.0,2021-05-06 21:18:00+00:00
15,47.0,-120.0,2021-05-06 21:18:00+00:00
16,-127.0,-120.0,2021-05-06 21:18:00+00:00
17,113.0,-120.0,2021-05-06 21:18:00+00:00
18,118.0,-120.0,2021-05-06 21:18:00+00:00
19,-100.0,-120.0,2021-05-06 21:18:00+00:00
20,-90.0,-120.0,2021-05-06 21:18:00+00:00
21,104.0,-120.0,2021-05-06 21:18:00+00:00
22,13.0,-120.0,2021-05-06 21:18:00+00:00
23,45.0,-120.0,2021-05-06 21:18:00+00:00
24,-107.0,-77.0,2021-05-06 21:18:00+00:00
0,-7.0,-120.0,2021-05-06 21:18:01+00:00
1,25.0,-119.0,2021-05-06 21:18:01+00:00
2,10.0,-119.0,2021-05-06 21:18:01+00:00
3,-36.0,-120.0,2021-05-06 21:18:01+00:00
4,41.0,-120.0,2021-05-06 21:18:01+00:00
5,-16.0,-122.0,2021-05-06 21:18:01+00:00
6,-88.0,-123.0,2021-05-06 21:18:01+00:00
7,115.0,-124.0,2021-05-06 21:18:01+00:00
8,-97.0,-125.0,2021-05-06 21:18:01+00:00
9,-5.0,-126.0,2021-05-06 21:18:01+00:00
10,-107.0,-126.0,2021-05-06 21:18:01+00:00
11,89.0,-126.0,2021-05-06 21:18:01+00:00
12,27.0,-126.0,2021-05-06 21:18:01+00:00
13,37.0,-126.0,2021-05-06 21:18:01+00:00
14,81.0,-126.0,2021-05-06 21:18:01+00:00
15,119.0,-126.0,2021-05-06 21:18:01+00:00
16,85.0,-126.0,2021-05-06 21:18:01+00:00
17,-4.0,-127.0,2021-05-06 21:18:01+00:00
18,70.0,-127.0,2021-05-06 21:18:01+00:00
19,94.0,-128.0,2021-05-06 21:18:01+00:00
20,-110.0,127.0,2021-05-06 21:18:01+00:00
21,5.0,127.0,2021-05-06 21:18:01+00:00
22,-79.0,126.0,2021-05-06 21:18:01+00:00
23,-128.0,126.0,2021-05-06 21:18:01+00:00
24,92.0,66.0,2021-05-06 21:18:01+00:00
0,40.0,126.0,2021-05-06 21:18:02+00:00
1,-35.0,125.0,2021-05-06 21:18:02+00:00
2,116.0,125.0,2021-05-06 21:18:02+00:00
3,30.0,125.0,2021-05-06 21:18:02+00:00
4,-37.0,124.0,2021-05-06 21:18:02+00:00
5,-105.0,124.0,2021-05-06 21:18:02+00:00
6,61.0,124.0,2021-05-06 21:18:02+00:00
7,-100.0,123.0,2021-05-06 21:18:02+00:00
8,-49.0,122.0,2021-05-06 21:18:02+00:00
9,26.0,122.0,2021-05-06 21:18:02+00:00
10,-97.0,121.0,2021-05-06 21:18:02+00:00
11,88.0,121.0,2021-05-06 21:18:02+00:00
12,51.0,121.0,2021-05-06 21:18:02+00:00
13,23.0,121.0,2021-05-06 21:18:02+00:00
14,-16.0,120.0,2021-05-06 21:18:02+00:00
15,-70.0,120.0,2021-05-06 21:18:02+00:00
16,115.0,120.0,2021-05-06 21:18:02+00:00
17,38.0,120.0,2021-05-06 21:18:02+00:00
18,-15.0,119.0,2021-05-06 21:18:02+00:00
19,-85.0,119.0,2021-05-06 21:18:02+00:00
20,72.0,119.0,2021-05-06 21:18:02+00:00
21,-77.0,118.0,2021-05-06 21:18:02+00:00
22,24.0,118.0,2021-05-06 21:18:02+00:00
23,-88.0,117.0,2021-05-06 21:18:02+00:00
24,101.0,-110.0,2021-05-06 21:18:02+00:00
0,70.0,117.0,2021-05-06 21:18:03+00:00
1,41.0,117.0,2021-05-06 21:18:03+00:00
2,21.0,117.0,2021-05-06 21:18:03+00:00
3,8.0,117.0,2021-05-06 21:18:03+00:00
4,-4.0,116.0,2021-05-06 21:18:03+00:00
5,4.0,117.0,2021-05-06 21:18:03+00:00
6,13.0,117.0,2021-05-06 21:18:03+00:00
7,23.0,117.0,2021-05-06 21:18:03+00:00
8,21.0,117.0,2021-05-06 21:18:03+00:00
9,-58.0,116.0,2021-05-06 21:18:03+00:00
10,56.0,116.0,2021-05-06 21:18:03+00:00
11,-70.0,115.0,2021-05-06 21:18:03+00:00
12,108.0,115.0,2021-05-06 21:18:03+00:00
13,80.0,115.0,2021-05-06 21:18:03+00:00
14,82.0,115.0,2021-05-06 21:18:03+00:00
15,94.0,115.0,2021-05-06 21:18:03+00:00
16,107.0,115.0,2021-05-06 21:18:03+00:00
17,114.0,115.0,2021-05-06 21:18:03+00:00
18,125.0,115.0,2021-05-06 21:18:03+00:00
19,-113.0,115.0,2021-05-06 21:18:03+00:00
20,-88.0,115.0,2021-05-06 21:18:03+00:00
21,-62.0,115.0,2021-05-06 21:18:03+00:00
22,-76.0,115.0,2021-05-06 21:18:03+00:00
23,100.0,115.0,2021-05-06 21:18:03+00:00
24,10.0,94.0,2021-05-06 21:18:03+00:00
0,-29.0,114.0,2021-05-06 21:18:04+00:00
1,10.0,115.0,2021-05-06 21:18:04+00:00
2,85.0,115.0,2021-05-06 21:18:04+00:00
3,-98.0,115.0,2021-05-06 21:18:04+00:00
4,-44.0,115.0,2021-05-06 21:18:04+00:00
5,2.0,116.0,2021-05-06 21:18:04+00:00
6,46.0,116.0,2021-05-06 21:18:04+00:00
7,95.0,116.0,2021-05-06 21:18:04+00:00
8,-97.0,116.0,2021-05-06 21:18:04+00:00
9,-27.0,116.0,2021-05-06 21:18:04+00:00
10,-3.0,116.0,2021-05-06 21:18:04+00:00
11,-19.0,116.0,2021-05-06 21:18:04+00:00
12,-43.0,116.0,2021-05-06 21:18:04+00:00
13,-34.0,116.0,2021-05-06 21:18:04+00:00
14,12.0,117.0,2021-05-06 21:18:04+00:00
15,87.0,117.0,2021-05-06 21:18:04+00:00
16,-106.0,117.0,2021-05-06 21:18:04+00:00
17,-107.0,117.0,2021-05-06 21:18:04+00:00
18,123.0,117.0,2021-05-06 21:18:04+00:00
19,124.0,117.0,2021-05-06 21:18:04+00:00
20,-60.0,117.0,2021-05-06 21:18:04+00:00
21,55.0,118.0,2021-05-06 21:18:04+00:00
22,81.0,118.0,2021-05-06 21:18:04+00:00
23,5.0,118.0,2021-05-06 21:18:04+00:00
24,-91.0,-21.0,2021-05-06 21:18:04+00:00
0,102.0,117.0,2021-05-06 21:18:05+00:00
1,83.0,117.0,2021-05-06 21:18:05+00:00
2,95.0,117.0,2021-05-06 21:18:05+00:00
3,123.0,117.0,2021-05-06 21:18:05+00:00
4,-99.0,117.0,2021-05-06 21:18:05+00:00
5,-71.0,117.0,2021-05-06 21:18:05+00:00
6,-57.0,117.0,2021-05-06 21:18:05+00:00
7,-51.0,117.0,2021-05-06 21:18:05+00:00
8,-14.0,117.0,2021-05-06 21:18:05+00:00
9,55.0,118.0,2021-05-06 21:18:05+00:00
10,-112.0,118.0,2021-05-06 21:18:05+00:00
11,-54.0,118.0,2021-05-06 21:18:05+00:00
12,-33.0,118.0,2021-05-06 21:18:05+00:00
13,-27.0,118.0,2021-05-06 21:18:05+00:00
14,-13.0,118.0,2021-05-06 21:18:05+00:00
15,26.0,119.0,2021-05-06 21:18:05+00:00
16,77.0,119.0,2021-05-06 21:18:05+00:00
17,-126.0,119.0,2021-05-06 21:18:05+00:00
18,-73.0,119.0,2021-05-06 21:18:05+00:00
19,-30.0,119.0,2021-05-06 21:18:05+00:00
20,2.0,120.0,2021-05-06 21:18:05+00:00
21,37.0,120.0,2021-05-06 21:18:05+00:00
22,78.0,120.0,2021-05-06 21:18:05+00:00
23,113.0,120.0,2021-05-06 21:18:05+00:00
24,87.0,-81.0,2021-05-06 21:18:05+00:00
0,27.0,120.0,2021-05-06 21:18:06+00:00
1,-22.0,119.0,2021-05-06 21:18:06+00:00
2,-45.0,119.0,2021-05-06 21:18:06+00:00
3,-40.0,119.0,2021-05-06 21:18:06+00:00
4,-25.0,119.0,2021-05-06 21:18:06+00:00
5,-18.0,119.0,2021-05-06 21:18:06+00:00
6,-33.0,119.0,2021-05-06 21:18:06+00:00
7,-49.0,119.0,2021-05-06 21:18:06+00:00
8,-52.0,119.0,2021-05-06 21:18:06+00:00
9,-38.0,119.0,2021-05-06 21:18:06+00:00
10,-12.0,119.0,2021-05-06 21:18:06+00:00
11,18.0,120.0,2021-05-06 21:18:06+00:00
12,29.0,120.0,2021-05-06 21:18:06+00:00
13,-26.0,119.0,2021-05-06 21:18:06+00:00
14,-115.0,119.0,2021-05-06 21:18:06+00:00
15,69.0,119.0,2021-05-06 21:18:06+00:00
16,30.0,119.0,2021-05-06 21:18:06+00:00
17,7.0,119.0,2021-05-06 21:18:06+00:00
18,-5.0,118.0,2021-05-06 21:18:06+00:00
19,-23.0,118.0,2021-05-06 21:18:06+00:00
20,-53.0,118.0,2021-05-06 21:18:06+00:00
21,-88.0,118.0,2021-05-06 21:18:06+00:00
22,-123.0,118.0,2021-05-06 21:18:06+00:00
23,120.0,118.0,2021-05-06 21:18:06+00:00
24,-123.0,-4.0,2021-05-06 21:18:06+00:00
0,-105.0,118.0,2021-05-06 21:18:07+00:00
1,-76.0,118.0,2021-05-06 21:18:07+00:00
2,-48.0,118.0,2021-05-06 21:18:07+00:00
3,-36.0,118.0,2021-05-06 21:18:07+00:00
4,-118.0,118.0,2021-05-06 21:18:07+00:00
5,-11.0,117.0,2021-05-06 21:18:07+00:00
6,-126.0,117.0,2021-05-06 21:18:07+00:00
7,103.0,117.0,2021-05-06 21:18:07+00:00
8,-102.0,117.0,2021-05-06 21:18:07+00:00
9,-64.0,117.0,2021-05-06 21:18:07+00:00
10,-75.0,117.0,2021-05-06 21:18:07+00:00
11,-89.0,117.0,2021-05-06 21:18:07+00:00
12,-78.0,117.0,2021-05-06 21:18:07+00:00
13,-51.0,117.0,2021-05-06 21:18:07+00:00
14,-24.0,117.0,2021-05-06 21:18:07+00:00
15,2.0,118.0,2021-05-06 21:18:07+00:00
16,15.0,118.0,2021-05-06 21:18:07+00:00
17,34.0,118.0,2021-05-06 21:18:07+00:00
18,60.0,118.0,2021-05-06 21:18:07+00:00
19,91.0,118.0,2021-05-06 21:18:07+00:00
20,126.0,118.0,2021-05-06 21:18:07+00:00
21,122.0,118.0,2021-05-06 21:18:07+00:00
22,29.0,118.0,2021-05-06 21:18:07+00:00
23,-103.0,117.0,2021-05-06 21:18:07+00:00
24,41.0,71.0,2021-05-06 21:18:07+00:00
0,-34.0,116.0,2021-05-06 21:18:08+00:00
1,-57.0,116.0,2021-05-06 21:18:08+00:00
2,-52.0,116.0,2021-05-06 21:18:08+00:00
3,-37.0,116.0,2021-05-06 21:18:08+00:00
4,-28.0,116.0,2021-05-06 21:18:08+00:00
5,-26.0,116.0,2021-05-06 21:18:08+00:00
6,-21.0,116.0,2021-05-06 21:18:08+00:00
7,-3.0,116.0,2021-05-06 21:18:08+00:00
8,21.0,117.0,2021-05-06 21:18:08+00:00
9,47.0,117.0,2021-05-06 21:18:08+00:00
10,72.0,117.0,2021-05-06 21:18:08+00:00
11,99.0,117.0,2021-05-06 21:18:08+00:00
12,-124.0,117.0,2021-05-06 21:18:08+00:00
13,-89.0,117.0,2021-05-06 21:18:08+00:00
14,-53.0,117.0,2021-05-06 21:18:08+00:00
15,-12.0,117.0,2021-05-06 21:18:08+00:00
16,13.0,118.0,2021-05-06 21:18:08+00:00
17,-55.0,117.0,2021-05-06 21:18:08+00:00
18,75.0,117.0,2021-05-06 21:18:08+00:00
19,-37.0,116.0,2021-05-06 21:18:08+00:00
20,-102.0,116.0,2021-05-06 21:18:08+00:00
21,127.0,116.0,2021-05-06 21:18:08+00:00
22,125.0,116.0,2021-05-06 21:18:08+00:00
23,-121.0,116.0,2021-05-06 21:18:08+00:00
24,-108.0,-107.0,2021-05-06 21:18:08+00:00
